question,label
최근 10년동안 농촌진흥청국립원예특작과학원에서 수행한 사업화의 총 수가 알고싶습니다,Statistics
지난해 국립문화재연구원에서 수행한 과제 연구비 총액,Statistics
1995년도에 문화관광부국립국악원에서 발생한 기술료의 건수가 알고싶어,Statistics
행정안전부 국가기록원에서 1994년부터 3년 동안 출원한 특허의 건수 차이를 보여주세요,Statistics
1996 2002년 (주)세신금속에서 수행한 과제의 연구비 합계를 보여주세요,Statistics
(주)싱크스페이스에서 수행한 인력양성 중에 2016년에 수행한 인력양성의 건수 보여줘,Statistics
서해농산의 기술료의 건수 말해주세요,Statistics
함안군농업기술센터에서 발생한 기술료 중에 1993년에 발생한 기술료의 개수가 알고싶어,Statistics
경북대학교병원에서 발행한 논문 개수 알려주세요,Statistics
국토연구원한국교통연구원의 과제의 연구비 평균 금액이 궁금해요,Statistics
2002 2016 2017년 농업회사법인 플랜티팜(주)에서 수행한 과제의 연구비 총액 말해주세요,Statistics
2002 2004 2017년 국제암대학원대학교 산학협력단에서 수행한 사업화 개수는,Statistics
웅진고분자(주)에서 최근 5년동안 수행한 인력양성의 건수 평균 보여줘,Statistics
1996년도 기업별 과제 연구비 평균 궁금합니다,Statistics
테크플라워에서 2019년부터 5년동안 수행한 과제의 개수 평균 보여줄 수 있어,Statistics
최근 7년동안 부천대학 산학협력단에서 수행한 과제 연구비 총액 보여줄 수 있어,Statistics
2000년도 기업별 지식재산권 개수,Statistics
2015년부터 5년 동안 서울시에서 진행되었던 과제 중 연구비가 96억 미만인 과제,Statistics
2002 2004 2021년 경북대학교 산학협력단에서 수행한 사업화 총 수가 보고싶어요,Statistics
(주)금비온양공장에서 최근 5년동안 수행한 사업화 건수의 차이가 알고싶습니다,Statistics
2001년도에 코오롱유화에서 발생한 기술료의 건수 보여줄 수 있어,Statistics
한국생산기술연구원에서 수행한 인력양성 중 2021년에 수행한 인력양성 총 수는 어떻게 되지,Statistics
1994년부터 2011년까지 강원도 축산기술연구센터에서 수행한 과제 연구비 평균 알려주세요,Statistics
삼성엔지니어링(주)에서 2004년부터 3년 동안 수행한 사업화 건수의 평균 보여주세요,Statistics
(주)넥스틸의 최근 3년 동안 논문의 총 수가 보고싶어,Statistics
한국소방산업기술원에서 출원한 특허 중에 2022년에 출원한 특허의 건수는 어떻게 되지,Statistics
(주)컨설팅앤컨설턴트에서 수행한 논문 중 2019년에 수행한 논문 건수가 보고싶어요,Statistics
Universidad de Salamanca의 특허 총 수는 어떻게 되지,Statistics
전남대학교에서 발생한 2013년 과제와 2020년 과제 건수 평균 알려주세요,Statistics
1994 2015년 대원산업(주)에서 발생한 기술료의 총 수 말해줘,Statistics
농업회사법인 깨비농장(주)에서 1994년부터 7년 동안 발생한 기술료의 건수 차이가 궁금해요,Statistics
농업회사법인 (주)천연식품에서 수행한 과제 건수가 보고싶어요,Statistics
국립재활원의 연수지원의 개수가 알고싶습니다,Statistics
전라남도 해양수산과학원에서 수행한 사업화 총 수가 보고싶어,Statistics
(주)제이알텍에서 수행한 사업화 건수가 궁금해,Statistics
(주)엘지에너지솔루션에서 출원한 지식재산권 중에 2021년에 출원한 지식재산권의 총 수가 궁금해,Statistics
최근 10년동안 우광테크에서 수행되었던 성과의 개수,Statistics
제주특별자치도 환경자원연구원의 최근 5년 동안 수행한 과제의 연구비 평균 금액 알려줘,Statistics
한국농업기술진흥원에서 수행한 연구과제 연구비 합계 보여줘,Statistics
1993 2012년 한국알루미나(주)에서 수행한 연수지원 개수 보여줘,Statistics
(주)디투믹스의 1994년부터 7년 동안 수행한 인력양성 건수 말해주세요,Statistics
2012 2013년 극동대학교 산학협력단에서 수행한 연수지원의 건수 보여주세요,Statistics
(주)제이알텍에서 수행한 사업화 중 2022년에 수행한 사업화 건수 알려주세요,Statistics
1996 2011년 (주)지테크에서 수행한 논문의 건수 말해주세요,Statistics
(재단)한국기계연구원에서 수행한 2011년 과제와 2018년 과제 건수 평균 알려줘,Statistics
최근 3년동안 GenomicWorks에서 수행한 성과들의 건수,Statistics
2016년부터 2021년까지 한국생산기술연구원에서 수행한 인력양성 총 수는 어떻게 되지,Statistics
(주)파워로직스의 특허 개수 말해줘,Statistics
(주)삼성에버랜드의 연수지원의 총 수가 보고싶어,Statistics
(주)지노스정보에서 수행한 2014년 과제와 2016년 과제 건수 평균 말해주세요,Statistics
Cornell University에서 발생했던 2004년 성과와 2015년 성과 개수 평균이 알고싶습니다,Statistics
(주)티씨아이네트에서 출원한 특허 중에 2003년에 출원한 특허의 총 수는,Statistics
한국환경산업기술원의 2010년부터 5년동안 수행한 과제의 총 수 보여줄 수 있어,Statistics
최근 3년 동안 한독미디어대학원대학교산학협력단에서 수행한 과제의 연구비 평균 금액 알려줘,Statistics
(주)엘핀에서 출원한 특허의 건수가 알고싶습니다,Statistics
2000년부터 2015년까지 성화산업(주)에서 수행한 사업화 총 수가 궁금해요,Statistics
1999년부터 2014년까지 (주)유진테크에서 출원한 특허의 건수 보여줄 수 있어,Statistics
(주)아라개발의 연수지원의 개수가 알고싶어,Statistics
LIG넥스원(주)에서 수행한 연수지원의 총 수는 어떻게 되지,Statistics
경북대학교 병원에서 발생한 1993년 과제와 2020년 과제 개수 평균이 보고싶어요,Statistics
최근 10년 동안 대구경북과학기술원에서 수행한 인력양성의 총 수 알려줘,Statistics
(주)디큐아이에서 수행한 과제의 총 수 말해주세요,Statistics
(주)뷰웍스의 사업화 개수를 보여주세요,Statistics
(주)제일제당에서 수행한 사업화 중에 2004년에 수행한 사업화의 건수가 보고싶어,Statistics
2006년부터 2022년까지 정완바이오플렉스케어에서 수행한 과제 연구비 총액 말해줘,Statistics
1994년부터 2021년까지 한화석유화학(주)에서 수행한 과제 총 수는,Statistics
한려대학교에서 수행한 연수지원의 총 수가 알고싶습니다,Statistics
(주)일진소재산업에서 수행한 과제 중 2002년에 수행한 과제 연구비 평균 보여줄 수 있어,Statistics
1998년도부터 한국에너지공단에서 수행한 인력양성의 건수 보여줘,Statistics
(사단)한국세라믹학회에서 수행한 과제의 연구비 합계가 보고싶어,Statistics
2013 2020 2021년 (주)넥스틸에서 발생한 논문의 총 수 보여줄 수 있어,Statistics
2016년도부터 (주)팬지아이십일에서 수행한 과제의 건수는 어떻게 되지,Statistics
최근 10년동안 인하대학교 병원에서 수행한 과제 연구비 총액을 보여주세요,Statistics
2001년부터 2002년까지 에스앤티모티브(주)에서 수행한 연구과제 연구비 합계 말해주세요,Statistics
동진쎄미켐에서 출원한 지식재산권 중에 2020년에 출원한 지식재산권의 개수 말해주세요,Statistics
미디어젠(주)에서 수행한 2003년 과제와 2019년 과제 건수 평균 말해주세요,Statistics
GenomicWorks에서 발생했던 2010년 과제와 2018년 과제 건수 차이가 보고싶어요,Statistics
2008 2012 2017년 일진전기에서 발생한 논문 총 수가 알고싶어,Statistics
한국정신문화연구원에서 최근 3년동안 수행한 과제 건수 차이 알려주세요,Statistics
농업공학부에서 지난해 수행한 과제의 연구비 총액,Statistics
2005 2008 2021년 일진전기(주)에서 발생한 논문 총 수가 보고싶어요,Statistics
2000년 한국가스안전공사 가스안전연구원에서 발생한 논문의 총 수가 알고싶어,Statistics
2003년부터 2006년까지 (주)사이넥스에서 발생한 기술료 총 수는,Statistics
(주)벨텍코리아에서 최근 3년 동안 발생한 기술료의 건수 차이 보여주세요,Statistics
2002 2020년 (재단)부산정보산업진흥원에서 수행한 과제 연구비 총액은 어떻게 되지,Statistics
웅진코웨이(주)의 최근 3년 동안 사업화의 건수가 보고싶어,Statistics
충북보건과학대학교의 인력양성 건수 알려줘,Statistics
최근 5년 동안 엘지전자(주)에서 수행한 과제의 건수가 보고싶어요,Statistics
1994 2022년 (주)귀뚜라미범양냉방에서 수행한 연수지원의 건수 보여줘,Statistics
(주)조일전기공업에서 출원한 특허 중 2022년에 출원한 특허 건수는 어떻게 되지,Statistics
현대이피에서 2006년부터 7년동안 수행한 과제 개수의 차이가 궁금해요,Statistics
건국대학교에서 최근 5년 동안 수행한 사업화 개수의 평균 말해주세요,Statistics
(주)헤모랩에서 수행한 인력양성의 개수 보여주세요,Statistics
이노옵티칼의 사업화의 총 수가 알고싶어,Statistics
최근 10년동안 Ocean University of China에서 수행한 과제 개수 보여줘,Statistics
2007년부터 2018년까지 (주)메버릭시스템에서 수행한 과제 총 수가 궁금해요,Statistics
2017년도부터 (주)코모텍에서 발행한 논문의 개수 알려줘,Statistics
해양환경공단의 연수지원 총 수는 어떻게 되지,Statistics
1999년부터 2003년까지 가온미디어(주)에서 수행한 과제 개수는 어떻게 되지,Statistics
2011 2013년 (주)비엠인터내셔널에서 출원한 특허의 총 수가 보고싶어,Statistics
한국과학기술원에서 수행한 과제의 연구비 총액을 보여주세요,Statistics
화인케미칼(주)에서 발생한 2009년 과제와 2017년 과제 건수 평균은,Statistics
해양수산부 목포지방해양수산청의 논문 개수가 궁금해,Statistics
1999년도에 한국식품연구원에서 수행한 과제의 연구비 총액은,Statistics
(주)인성정보에서 수행한 과제 중 2021년에 수행한 과제 연구비 평균 금액을 보여주세요,Statistics
동서공업(주)에서 발생한 기술료 중 2005년에 발생한 기술료 개수 보여주세요,Statistics
2002 2015년 한국석회석신소재연구재단에서 수행한 인력양성 개수 말해주세요,Statistics
(주)메버릭시스템의 과제 총 수 말해줘,Statistics
동양테크의 사업화 개수를 보여주세요,Statistics
(주)신성솔라에너지의 최근 5년동안 출원한 특허 총 수 보여줄 수 있어,Statistics
충청북도동물위생시험소에서 발생한 2001년 성과와 2019년 성과 건수의 차이 말해주세요,Statistics
2001 2004년 (주)파마킹에서 수행한 논문의 건수가 궁금해,Statistics
(주)동일기술공사에서 수행했던 1998년 과제와 2012년 과제 건수 평균이 궁금해요,Statistics
(주)제일제당의 최근 10년 동안 수행한 사업화의 건수 보여줘,Statistics
최근 10년간 장로회신학대학교에서 출원한 특허 총 수가 보고싶어,Statistics
